"jobpostnr","nodeid","word","tag"
62,21,"engines","I-SKILL"
62,22,"lubrication","O"
62,23,"systems","B-SKILL"
62,24,"electronic","I-SKILL"
62,25,"system","I-SKILL"
62,26,"special","O"
62,27,"program","O"
62,28,"updates","O"
62,29,"air","B-SKILL"
62,30,"conditioning","O"
62,31,"systems","B-SKILL"
62,32,"cooling","I-SKILL"
62,33,"systems","I-SKILL"
62,34,"engine","I-SKILL"
62,35,"control","I-SKILL"
62,36,"systems","I-SKILL"
62,37,"fuel","I-SKILL"
62,38,"injection","I-SKILL"
62,39,"systems","I-SKILL"
62,40,"vacuum","I-SKILL"
62,41,"systems","I-SKILL"
62,42,"installation","I-SKILL"
62,43,"and","O"
62,44,"alignment","O"
62,45,"of","O"
62,46,"engines","O"
62,47,"and","O"
62,48,"machinery","B-SKILL"
62,49,"learn","O"
62,50,"how","O"
62,51,"to","O"
62,52,"use","O"
62,53,"computer","O"
62,54,"based","O"
62,55,"programs","O"
62,56,"to","O"
62,57,"detect","O"
62,58,"different","O"
62,59,"problems","O"
62,60,"of","O"
62,61,"equipment","O"
62,62,"find","O"
62,63,"required","O"
62,64,"information","O"
62,65,"in","O"
62,66,"suppliers","O"
62,67,"service","O"
62,68,"manuals","O"
62,69,"and","O"
62,70,"software","O"
62,71,"platforms","O"
62,72,"independently","O"
62,73,"plan","B-SKILL"
62,74,"and","O"
62,75,"coordinate","B-SKILL"
62,76,"required","O"
62,77,"maintenance","O"
62,78,"schedules","B-SKILL"
62,79,"in","O"
62,80,"the","O"
62,81,"fields","O"
62,82,"in","O"
62,83,"different","O"
62,84,"locations","O"
62,85,"of","O"
62,86,"armenia","O"
62,87,"under","O"
62,88,"the","O"
62,89,"leadership","B-SKILL"
62,90,"of","O"
62,91,"card","O"
62,92,"agroservice","O"
62,93,"management","B-SKILL"
62,94,"maintain","O"
62,95,"client","O"
62,96,"database","O"
62,97,"regularly","O"
62,98,"monitor","O"
62,99,"and","O"
62,100,"report","O"
62,101,"compliance","O"
62,102,"of","O"
62,103,"maintenance","O"
62,104,"activities","O"
62,105,"to","O"
62,106,"approved","O"
62,107,"schedules","B-SKILL"
62,108,"negotiate","I-SKILL"
62,109,"and","O"
62,110,"fulfill","O"
62,111,"postwarranty","O"
62,112,"service","O"
62,113,"contracts","O"
62,114,"with","O"
62,115,"clients","O"
62,116,"organize","O"
62,117,"maintenance","O"
62,118,"reports","O"
62,119,"and","O"
62,120,"documentation","O"
63,1,"responsible","O"
63,2,"for","O"
63,3,"software","O"
63,4,"accompanying","O"
63,5,"and","O"
63,6,"servicing","O"
63,7,"participate","O"
63,8,"in","O"
63,9,"projects","O"
63,10,"investment","B-SKILL"
63,11,"responsible","O"
63,12,"for","O"
63,13,"software","B-SKILL"
63,14,"testing","I-SKILL"
63,15,"provide","O"
63,16,"methodological","O"
63,17,"assistance","O"
63,18,"to","O"
63,19,"bank","B-SKILL"
63,20,"employees","O"
63,21,"responsible","O"
63,22,"for","O"
63,23,"making","O"
63,24,"changes","O"
63,25,"in","O"
63,26,"the","O"
63,27,"bank","B-SKILL"
63,28,"software","I-SKILL"
64,1,"develop","I-SKILL"
64,2,"timetable","O"
64,3,"of","O"
64,4,"necessary","O"
64,5,"activities","O"
64,6,"ensure","O"
64,7,"efficient","O"
64,8,"implementation","O"
64,9,"and","O"
64,10,"control","O"
64,11,"of","O"
64,12,"the","O"
64,13,"marketing","O"
64,14,"and","O"
64,15,"finantial","O"
64,16,"activities","O"
64,17,"perform","O"
64,18,"other","O"
64,19,"administrative","O"
64,20,"duties","O"
64,21,"as","O"
64,22,"required","O"
64,23,"prepare","O"
64,24,"and","O"
64,25,"participate","O"
64,26,"in","O"
64,27,"negotiations","B-SKILL"
65,1,"realize","O"
65,2,"activities","O"
65,3,"to","O"
65,4,"extend","O"
65,5,"the","O"
65,6,"cooperation","B-SKILL"
65,7,"with","O"
65,8,"existing","O"
65,9,"corporate","O"
65,10,"key","O"
65,11,"clients","O"
65,12,"provide","O"
65,13,"the","O"
65,14,"existing","O"
65,15,"corporate","O"
65,16,"key","O"
65,17,"clients","O"
65,18,"with","O"
65,19,"aftersales","B-SKILL"
65,20,"services","O"
65,21,"to","O"
65,22,"increase","O"
65,23,"company","O"
65,24,"profitability","O"
65,25,"organize","O"
65,26,"the","O"
65,27,"process","O"
65,28,"of","O"
65,29,"proactive","O"
65,30,"search","O"
65,31,"and","O"
65,32,"attraction","O"
65,33,"of","O"
65,34,"potential","O"
65,35,"corporate","O"
65,36,"key","O"
65,37,"clients","O"
65,38,"provide","O"
65,39,"qualitative","O"
65,40,"service","O"
65,41,"and","O"
65,42,"offer","O"
65,43,"more","O"
65,44,"profitable","O"
65,45,"tariffs","B-SKILL"
65,46,"and","O"
65,47,"services","O"
65,48,"for","O"
65,49,"increasing","O"
65,50,"the","O"
65,51,"loyalty","O"
65,52,"of","O"
65,53,"corporate","O"
65,54,"key","O"
65,55,"clients","O"
65,56,"provide","O"
65,57,"profit","O"
65,58,"increase","O"
65,59,"and","O"
65,60,"outflow","O"
65,61,"minimization","O"
65,62,"from","O"
65,63,"the","O"
65,64,"cooperation","B-SKILL"
65,65,"with","O"
65,66,"corporate","O"
65,67,"key","O"
65,68,"clients","O"
65,69,"in","O"
65,70,"the","O"
65,71,"frame","O"
65,72,"of","O"
65,73,"his","O"
65,74,"her","O"
65,75,"responsibilities","O"
65,76,"carry","O"
65,77,"out","O"
65,78,"corporate","O"
65,79,"key","O"
65,80,"clients","O"
65,81,"needs","B-SKILL"
65,82,"analyses","I-SKILL"
65,83,"in","O"
65,84,"regards","O"
65,85,"with","O"
65,86,"the","O"
65,87,"telecommunication","B-SKILL"
65,88,"services","I-SKILL"
65,89,"provided","I-SKILL"
65,90,"to","O"
65,91,"them","O"
65,92,"prepare","O"
65,93,"commercial","O"
65,94,"offers","O"
65,95,"on","O"
65,96,"launching","O"
65,97,"new","O"
65,98,"services","O"
65,99,"for","O"
65,100,"corporate","O"
65,101,"key","O"
65,102,"clients","O"
65,103,"hold","O"
65,104,"meetings","O"
65,105,"and","O"
65,106,"negotiations","B-SKILL"
65,107,"with","O"
65,108,"potential","O"
65,109,"and","O"
65,110,"existing","O"
65,111,"corporate","O"
65,112,"clients","O"
65,113,"including","O"
65,114,"field","O"
65,115,"visits","O"
65,116,"as","O"
65,117,"well","O"
65,118,"as","O"
65,119,"make","O"
65,120,"presentations","B-SKILL"
65,121,"of","O"
65,122,"new","O"
65,123,"offers","O"
65,124,"and","O"
65,125,"services","O"
66,1,"coordinate","B-SKILL"
66,2,"the","O"
66,3,"flow","O"
66,4,"and","O"
66,5,"distribution","O"
66,6,"of","O"
66,7,"incoming","O"
66,8,"and","O"
66,9,"outgoing","O"
66,10,"documentation","O"
66,11,"maintain","O"
66,12,"correspondence","O"
66,13,"with","O"
66,14,"local","O"
66,15,"and","O"
66,16,"foreign","O"
66,17,"partners","O"
66,18,"of","O"
66,19,"the","O"
66,20,"company","O"
66,21,"handle","O"
66,22,"invoices","O"
66,23,"payments","O"
66,24,"and","O"
66,25,"operations","B-SKILL"
66,26,"expenses","I-SKILL"
66,27,"deal","O"
66,28,"with","O"
66,29,"website","O"
66,30,"of","O"
66,31,"company","O"
66,32,"update","O"
66,33,"information","O"
66,34,"and","O"
66,35,"companies","O"
66,36,"profiles","O"
66,37,"on","O"
66,38,"it","O"
66,39,"be","O"
66,40,"responsible","O"
66,41,"for","O"
66,42,"direct","O"
66,43,"work","O"
66,44,"and","O"
66,45,"cooperation","B-SKILL"
66,46,"with","O"
66,47,"customers","O"
66,48,"group","O"
66,49,"of","O"
66,50,"architects","O"
66,51,"and","O"
66,52,"designers","O"
67,1,"organize","O"
67,2,"sales","B-SKILL"
67,3,"in","O"
67,4,"the","O"
67,5,"store","O"
67,6,"maintain","O"
67,7,"and","O"
67,8,"improve","O"
67,9,"relationships","O"
67,10,"with","O"
67,11,"the","O"
67,12,"clients","O"
67,13,"responsible","O"
67,14,"for","O"
67,15,"new","B-SKILL"
67,16,"product","I-SKILL"
67,17,"offers","O"
67,18,"and","O"
67,19,"activities","O"
67,20,"provide","O"
67,21,"customer","B-SKILL"
67,22,"service","I-SKILL"
67,23,"in","O"
67,24,"the","O"
67,25,"perfume","O"
67,26,"store","O"
68,1,"responsible","O"
68,2,"for","O"
68,3,"test","B-SKILL"
68,4,"case","I-SKILL"
68,5,"test","I-SKILL"
68,6,"plan","I-SKILL"
68,7,"reports","I-SKILL"
68,8,"maintenance","O"
68,9,"creation","O"
68,10,"review","O"
68,11,"and","O"
68,12,"execution","O"
68,13,"perform","O"
68,14,"blackbox","B-SKILL"
68,15,"functional","O"
68,16,"adhoc","O"
68,17,"regression","O"
68,18,"interoperability","B-SKILL"
68,19,"test","O"
68,20,"activities","O"
68,21,"responsible","O"
68,22,"for","O"
68,23,"bug","O"
68,24,"verification","O"
68,25,"localization","B-SKILL"
68,26,"reporting","O"
68,27,"work","O"
68,28,"closely","O"
68,29,"with","O"
68,30,"r&d","O"
68,31,"pm","O"
68,32,"se","O"
68,33,"and","O"
68,34,"other","O"
68,35,"teammates","O"
68,36,"interact","O"
68,37,"actively","O"
68,38,"with","O"
68,39,"offshore","O"
68,40,"r&d","O"
68,41,"sites","O"
68,42,NA,"O"
68,43,NA,"O"
69,1,"organize","O"
69,2,"and","O"
69,3,"manage","B-SKILL"
69,4,"daytoday","O"
69,5,"activities","O"
69,6,"of","O"
69,7,"the","O"
69,8,"unit","O"
69,9,"oversee","O"
69,10,"all","O"
69,11,"the","O"
69,12,"processes","O"
69,13,"related","O"
69,14,"to","O"
69,15,"noncash","O"
69,16,"services","O"
69,17,"offered","O"
69,18,"to","O"
69,19,"the","O"
69,20,"clients","O"
69,21,"by","O"
69,22,"the","O"
69,23,"branch","O"
69,24,"including","O"
69,25,"lending","O"
69,26,"and","O"
69,27,"loan","B-SKILL"
69,28,"monitoring","O"
69,29,"processes","O"
69,30,"ensure","O"
69,31,"highstandard","O"
69,32,"service","O"
69,33,"of","O"
69,34,"clients","O"
69,35,"and","O"
69,36,"make","O"
69,37,"recommendations","O"
69,38,"on","O"
69,39,"the","O"
69,40,"delivered","O"
69,41,"services","B-SKILL"
69,42,"improvement","I-SKILL"
69,43,"plan","I-SKILL"
69,44,"product","I-SKILL"
69,45,"sales","I-SKILL"
69,46,"by","O"
69,47,"the","O"
69,48,"branch","O"
69,49,"conduct","O"
69,50,"daytoday","O"
69,51,"monitoring","O"
69,52,"of","O"
69,53,"the","O"
69,54,"branch","O"
69,55,"sales","B-SKILL"
69,56,"oversee","O"
69,57,"the","O"
69,58,"process","O"
69,59,"of","O"
69,60,"extension","O"
69,61,"and","O"
69,62,"monitoring","O"
69,63,"of","O"
69,64,"consumer","O"
69,65,"loans","B-SKILL"
69,66,"ensure","O"
69,67,"adequate","O"
69,68,"level","O"
69,69,"of","O"
69,70,"service","O"
69,71,"for","O"
69,72,"the","O"
69,73,"branch","O"
69,74,"clients","O"
69,75,"and","O"
69,76,"give","O"
69,77,"recommendations","O"
69,78,"on","O"
69,79,"improvement","O"
69,80,"of","O"
69,81,"services","O"
69,82,"oversee","O"
69,83,"the","O"
69,84,"process","O"
69,85,"of","O"
69,86,"client","O"
69,87,"credit","O"
69,88,"history","O"
69,89,"review","O"
69,90,"prepare","O"
69,91,"and","O"
69,92,"submit","O"
69,93,"reports","O"
69,94,"on","O"
69,95,"the","O"
69,96,"works","O"
69,97,"performed","O"
69,98,"by","O"
69,99,"the","O"
69,100,"unit","O"
69,101,"conduct","O"
69,102,"regular","O"
69,103,"quantitative","O"
69,104,"and","O"
69,105,"qualitative","B-SKILL"
69,106,"analysis","I-SKILL"
69,107,"of","O"
69,108,"consumer","O"
69,109,"loans","B-SKILL"
69,110,"portfolio","O"
69,111,"prepare","O"
69,112,"loan","B-SKILL"
69,113,"collateral","O"
69,114,"and","O"
69,115,"warranty","O"
69,116,"agreements","O"
69,117,"arrange","O"
69,118,"their","O"
69,119,"signing","O"
69,120,"and","O"
69,121,"processing","O"
69,122,"in","O"
69,123,"relevant","O"
69,124,"software","O"
69,125,"collect","O"
69,126,"and","O"
69,127,"prepare","B-SKILL"
69,128,"documents","I-SKILL"
69,129,"required","O"
69,130,"for","O"
69,131,"credit","O"
69,132,"files","O"
69,133,"submit","O"
69,134,"loan","B-SKILL"
69,135,"conclusions","O"
69,136,"to","O"
69,137,"the","O"
69,138,"credit","O"
69,139,"committee","O"
69,140,"organize","O"
69,141,"and","O"
69,142,"oversee","O"
69,143,"ongoing","O"
69,144,"monitoring","O"
69,145,"of","O"
69,146,"consumer","O"
69,147,"loans","B-SKILL"
69,148,"participate","O"
69,149,"in","O"
69,150,"formation","O"
69,151,"of","O"
69,152,"loan","B-SKILL"
69,153,"portfolio","O"
69,154,"and","O"
69,155,"development","O"
69,156,"of","O"
69,157,"relevant","O"
69,158,"annual","O"
69,159,"plans","B-SKILL"
69,160,"per","O"
69,161,"loan","B-SKILL"
69,162,"types","O"
69,163,"develop","O"
69,164,"and","O"
69,165,"implement","O"
69,166,"measures","O"
69,167,"to","O"
69,168,"attract","O"
69,169,"potential","O"
69,170,"clients","O"
69,171,"prepare","O"
69,172,"and","O"
69,173,"submit","O"
69,174,"reports","O"
69,175,"on","O"
69,176,"loan","B-SKILL"
69,177,"portfolio","I-SKILL"
69,178,"projects","I-SKILL"
69,179,"undertaken","O"
69,180,"by","O"
69,181,"the","O"
69,182,"unit","O"
69,183,"their","O"
69,184,"progress","O"
69,185,"deviations","O"
69,186,"and","O"
69,187,"a","O"
69,188,"range","O"
69,189,"of","O"
69,190,"other","O"
69,191,"issues","O"
70,1,"budget","B-SKILL"
70,2,"and","O"
70,3,"financial","B-SKILL"
70,4,"management","I-SKILL"
70,5,"develop","O"
70,6,"and","O"
70,7,"prepare","O"
70,8,"annual","O"
70,9,"and","O"
70,10,"midyear","O"
70,11,"operational","B-SKILL"
70,12,"and","O"
70,13,"administrative","O"
70,14,"budgets","B-SKILL"
70,15,"and","O"
70,16,"monitor","O"
70,17,"the","O"
70,18,"utilization","O"
70,19,"of","O"
70,20,"such","O"
70,21,"budgets","B-SKILL"
70,22,"coordinate","I-SKILL"
70,23,"financial","O"
70,24,"and","O"
70,25,"accounting","B-SKILL"
70,26,"management","I-SKILL"
70,27,"and","O"
70,28,"monitor","O"
70,29,"data","B-SKILL"
70,30,"recording","I-SKILL"
70,31,"and","O"
70,32,"periodic","O"
70,33,"financial","O"
70,34,"and","O"
70,35,"management","B-SKILL"
70,36,"reporting","I-SKILL"
70,37,"this","O"
70,38,"will","O"
70,39,"include","O"
70,40,"the","O"
70,41,"management","B-SKILL"
70,42,"of","O"
70,43,"expenses","O"
70,44,"related","O"
70,45,"to","O"
70,46,"administration","O"
70,47,"travel","O"
70,48,"training","O"
70,49,"staff","O"
70,50,"consultants","B-SKILL"
70,51,"and","O"
70,52,"technical","B-SKILL"
70,53,"assistance","I-SKILL"
70,54,"tas","O"
70,55,"monitor","O"
70,56,"and","O"
70,57,"manage","B-SKILL"
70,58,"banking","I-SKILL"
70,59,"and","O"
70,60,"treasury","B-SKILL"
70,61,"functions","O"
70,62,"and","O"
70,63,"arrm","O"
70,64,"financial","B-SKILL"
70,65,"management","I-SKILL"
70,66,"accounting","I-SKILL"
70,67,"systems","I-SKILL"
70,68,"for","O"
70,69,"processing","O"
70,70,"and","O"
70,71,"payment","O"
70,72,"of","O"
70,73,"goods","O"
70,74,"and","O"
70,75,"services","O"
70,76,"responsible","O"
70,77,"for","O"
70,78,"daily","O"
70,79,"periodic","O"
70,80,"banking","B-SKILL"
70,81,"functions","O"
70,82,"transfers","O"
70,83,"deposits","O"
70,84,"withdrawals","O"
70,85,"etc","O"
70,86,"and","O"
70,87,"reconciliation","B-SKILL"
70,88,"prepare","O"
70,89,"and","O"
70,90,"process","O"
70,91,"staff","O"
70,92,"payroll","O"
70,93,"receivables","B-SKILL"
70,94,"and","O"
70,95,"other","O"
70,96,"benefits","O"
70,97,"general","O"
70,98,"office","B-SKILL"
70,99,"administration","I-SKILL"
70,100,"provide","O"
70,101,"administrative","B-SKILL"
70,102,"support","I-SKILL"
70,103,"and","O"
70,104,"supervision","B-SKILL"
70,105,"related","O"
70,106,"to","O"
70,107,"building","O"
70,108,"and","O"
70,109,"office","O"
70,110,"maintenance","O"
70,111,"furniture","O"
70,112,"and","O"
70,113,"equipment","B-SKILL"
70,114,"maintenance","I-SKILL"
70,115,"conduct","O"
70,116,"the","O"
70,117,"procurement","B-SKILL"
70,118,"and","O"
70,119,"manage","B-SKILL"
70,120,"the","O"
70,121,"disposal","O"
70,122,"of","O"
70,123,"assets","O"
70,124,"equipment","O"
70,125,"furniture","O"
70,126,"supplies","O"
70,127,"etc","O"
70,128,"communications","B-SKILL"
70,129,"travel","O"
70,130,"and","O"
70,131,"vehicle","O"
70,132,"and","O"
70,133,"security","O"
70,134,"arrangements","O"
70,135,"of","O"
70,136,"the","O"
70,137,"office","O"
70,138,"according","O"
70,139,"to","O"
70,140,"adb","O"
70,141,"guidelines","O"
70,142,"monitor","O"
70,143,"inventories","O"
70,144,"and","O"
70,145,"maintain","O"
70,146,"all","O"
70,147,"administrative","O"
70,148,"and","O"
70,149,"financial","O"
70,150,"records","O"
70,151,"of","O"
70,152,"the","O"
70,153,"office","O"
70,154,"supervise","B-SKILL"
70,155,"agreement","O"
70,156,"work","B-SKILL"
70,157,"orders","I-SKILL"
70,158,"for","O"
70,159,"contracts","O"
70,160,"maintenance","O"
70,161,"and","O"
70,162,"other","O"
70,163,"contractual","O"
70,164,"services","O"
70,165,"and","O"
70,166,"purchase","B-SKILL"
70,167,"orders","O"
70,168,"for","O"
70,169,"major","O"
70,170,"acquisitions","O"
70,171,"develop","O"
70,172,"negotiate","B-SKILL"
70,173,"and","O"
70,174,"finalize","B-SKILL"
70,175,"contracts","I-SKILL"
70,176,"and","O"
70,177,"leases","O"
70,178,"with","O"
70,179,"various","O"
70,180,"services","B-SKILL"
70,181,"providers","I-SKILL"
70,182,"responsible","O"
70,183,"for","O"
70,184,"contract","O"
70,185,"implementation","O"
70,186,"issues","O"
70,187,"personnel","O"
70,188,"administration","O"
70,189,"maintain","O"
70,190,"personnel","O"
70,191,"and","O"
70,192,"confidential","O"
70,193,"records","O"
70,194,"for","O"
70,195,"all","O"
70,196,"arrm","O"
70,197,"staff","O"
70,198,"assist","O"
70,199,"headquarters","O"
70,200,"hq","O"
70,201,"staff","O"
70,202,"in","O"
70,203,"all","O"
70,204,"actions","O"
70,205,"related","O"
70,206,"to","O"
70,207,"local","O"
70,208,"recruitment","O"
70,209,"local","O"
70,210,"training","O"
70,211,"and","O"
70,212,"relocation","O"
70,213,"to","O"
70,214,"hq","O"
70,215,"review","O"
70,216,"staff","O"
70,217,"benefits","O"
70,218,"including","O"
70,219,"application","O"
70,220,"for","O"
70,221,"adb","O"
70,222,"loans","B-SKILL"
70,223,"process","I-SKILL"
70,224,"these","O"
70,225,"in","O"
70,226,"line","O"
70,227,"with","O"
70,228,"established","O"
70,229,"policies","O"
70,230,"and","O"
70,231,"procedures","O"
70,232,"and","O"
70,233,"make","O"
70,234,"recommendations","O"
70,235,"to","O"
70,236,"the","O"
70,237,"advisor","O"
70,238,"central","O"
70,239,"west","O"
70,240,"regional","O"
70,241,"department","O"
70,242,"cwrd","O"
70,243,"maintain","O"
70,244,"a","O"
70,245,"sound","O"
70,246,"and","O"
70,247,"uptodate","O"
70,248,"understanding","O"
70,249,"of","O"
70,250,"adb","O"
70,251,"s","O"
70,252,"staff","O"
70,253,"and","O"
70,254,"benefit","O"
70,255,"policies","O"
70,256,"and","O"
70,257,"explain","O"
70,258,"these","O"
70,259,"clearly","O"
70,260,"to","O"
70,261,"all","O"
70,262,"arrm","O"
70,263,"staff","O"
70,264,"logistics","B-SKILL"
70,265,"and","O"
70,266,"facilities","O"
70,267,"ensure","O"
70,268,"adequate","O"
70,269,"and","O"
70,270,"proper","O"
70,271,"arrangements","O"
70,272,"related","O"
70,273,"to","O"
70,274,"logistics","B-SKILL"
70,275,"and","O"
70,276,"facilities","B-SKILL"
70,277,"management","I-SKILL"
70,278,"e","I-SKILL"
70,279,"g","O"
70,280,"transportation","O"
70,281,"workshops","O"
70,282,"seminars","O"
70,283,"visas","O"
70,284,"shipments","O"
70,285,"and","O"
70,286,"customs","O"
70,287,"clearances","O"
70,288,"etc","O"
70,289,"coordination","B-SKILL"
70,290,"and","O"
70,291,"liaison","O"
70,292,"functions","O"
70,293,"liaise","O"
70,294,"with","O"
70,295,"government","B-SKILL"
70,296,"officials","O"
70,297,"relating","O"
70,298,"to","O"
70,299,"taxes","O"
70,300,"government","B-SKILL"
70,301,"duties","O"
70,302,"and","O"
70,303,"facilities","O"
70,304,"interact","O"
70,305,"with","O"
70,306,"other","O"
70,307,"international","B-SKILL"
70,308,"organizations","I-SKILL"
70,309,"in","O"
70,310,"locality","O"
70,311,"on","O"
70,312,"matters","O"
70,313,"relating","O"
70,314,"to","O"
70,315,"facilities","O"
70,316,"benefits","O"
70,317,"and","O"
70,318,"administrative","O"
70,319,"developments","O"
71,1,"design","O"
71,2,"and","O"
71,3,"hand","O"
71,4,"in","O"
71,5,"semester","O"
71,6,"goals","O"
71,7,"and","O"
71,8,"objectives","O"
71,9,"to","O"
71,10,"dean","O"
71,11,"of","O"
71,12,"department","O"
71,13,"in","O"
71,14,"the","O"
71,15,"beginning","O"
71,16,"of","O"
71,17,"the","O"
71,18,"semester","O"
71,19,"hand","O"
71,20,"in","O"
71,21,"the","O"
71,22,"course","O"
71,23,"package","O"
71,24,"including","O"
71,25,"syllabus","O"
71,26,"sample","O"
71,27,"midterm","O"
71,28,"and","O"
71,29,"final","O"
71,30,"exams","O"
71,31,"sample","O"
71,32,"home","O"
71,33,"works","O"
71,34,"and","O"
71,35,"quizzes","O"
71,36,"powerpoint","O"
71,37,"presentations","B-SKILL"
71,38,"and","O"
71,39,"applets","O"
71,40,"and","O"
71,41,"get","O"
71,42,"the","O"
71,43,"approval","O"
71,44,"of","O"
71,45,"the","O"
71,46,"dean","O"
71,47,"of","O"
71,48,"the","O"
71,49,"department","O"
71,50,"on","O"
71,51,"sufficiency","O"
71,52,"and","O"
71,53,"efficiency","O"
71,54,"of","O"
71,55,"the","O"
71,56,"package","O"
71,57,"before","O"
71,58,"starting","O"
71,59,"the","O"
71,60,"course","O"
71,61,"study","O"
71,62,"and","O"
71,63,"sign","O"
71,64,"eiu","O"
71,65,"code","O"
71,66,"of","O"
71,67,"ethics","O"
71,68,"before","O"
71,69,"signing","O"
71,70,"the","O"
71,71,"contract","O"
71,72,"deliver","O"
71,73,"the","O"
71,74,"lectures","B-SKILL"
71,75,"according","O"
71,76,"to","O"
71,77,"the","O"
71,78,"schedule","B-SKILL"
71,79,"developed","O"
71,80,"in","O"
71,81,"the","O"
71,82,"beginning","O"
71,83,"of","O"
71,84,"the","O"
71,85,"semester","O"
71,86,"prepare","O"
71,87,"the","O"
71,88,"daily","B-SKILL"
71,89,"report","I-SKILL"
71,90,"of","O"
71,91,"the","O"
71,92,"class","O"
71,93,"and","O"
71,94,"hand","O"
71,95,"it","O"
71,96,"in","O"
71,97,"to","O"
71,98,"the","O"
71,99,"department","O"
71,100,"after","O"
71,101,"each","O"
71,102,"session","B-SKILL"
71,103,"hold","O"
71,104,"office","O"
71,105,"hours","O"
71,106,"according","O"
71,107,"to","O"
71,108,"schedule","B-SKILL"
71,109,"give","O"
71,110,"a","O"
71,111,"pretest","O"
